imdb_id,title,original_title,year,runtime_minutes,genres,average_rating,num_votes,imdb_url
tt1836808,Great Expectations,Great Expectations,2012,128.0,Drama,6.3,14272,https://www.imdb.com/title/tt1836808
tt0964185,Tetro,Tetro,2009,127.0,Drama,6.8,14265,https://www.imdb.com/title/tt0964185
tt0496436,White Noise 2: The Light,White Noise 2: The Light,2007,99.0,Drama,5.7,14244,https://www.imdb.com/title/tt0496436
tt0114134,The Pillow Book,The Pillow Book,1996,126.0,Drama,6.5,14243,https://www.imdb.com/title/tt0114134
tt0480269,Interview,Interview,2007,84.0,Drama,6.8,14230,https://www.imdb.com/title/tt0480269
tt0220580,Intacto,Intacto,2001,108.0,Drama,6.7,14224,https://www.imdb.com/title/tt0220580
tt0111341,Satantango,Sátántangó,1994,439.0,Drama,8.2,14218,https://www.imdb.com/title/tt0111341
tt0120710,In Dreams,In Dreams,1999,100.0,Drama,5.5,14197,https://www.imdb.com/title/tt0120710
tt4298958,Sweet Bean,An,2015,113.0,Drama,7.4,14179,https://www.imdb.com/title/tt4298958
tt0286306,Deathwatch,Deathwatch,2002,94.0,Drama,5.9,14161,https://www.imdb.com/title/tt0286306
tt30783769,Kaam Chalu Hai,Kaam Chalu Hai,2024,82.0,Drama,7.0,14157,https://www.imdb.com/title/tt30783769
tt1536048,W.E.,W.E.,2011,119.0,Drama,6.2,14146,https://www.imdb.com/title/tt1536048
tt0961108,Fireflies in the Garden,Fireflies in the Garden,2008,99.0,Drama,6.4,14135,https://www.imdb.com/title/tt0961108
tt0256103,Intimacy,Intimacy,2001,119.0,Drama,6.0,14097,https://www.imdb.com/title/tt0256103
tt0795441,Winter in Wartime,Oorlogswinter,2008,103.0,Drama,7.0,14095,https://www.imdb.com/title/tt0795441
tt23475174,Sarfira,Sarfira,2024,155.0,Drama,7.0,14078,https://www.imdb.com/title/tt23475174
tt8439854,Lust Stories,Lust Stories,2018,120.0,Drama,6.3,14067,https://www.imdb.com/title/tt8439854
tt0091495,Matador,Matador,1986,110.0,Drama,6.9,14043,https://www.imdb.com/title/tt0091495
tt0243255,Fat Girl,À ma soeur!,2001,86.0,Drama,6.4,14031,https://www.imdb.com/title/tt0243255
tt0209463,The Wind Will Carry Us,Bad ma ra khahad bord,1999,118.0,Drama,7.4,14023,https://www.imdb.com/title/tt0209463
tt0256276,Possession,Possession,2002,102.0,Drama,6.3,14021,https://www.imdb.com/title/tt0256276
tt0106471,Boxing Helena,Boxing Helena,1993,107.0,Drama,4.8,13984,https://www.imdb.com/title/tt0106471
tt0100095,Maine Pyar Kiya,Maine Pyar Kiya,1989,192.0,Drama,7.3,13975,https://www.imdb.com/title/tt0100095
tt0808331,Joshua,Joshua,2007,106.0,Drama,5.8,13938,https://www.imdb.com/title/tt0808331
tt1777034,United,United,2011,94.0,Drama,7.3,13892,https://www.imdb.com/title/tt1777034
tt2358592,Lucia,Lucia,2013,135.0,Drama,8.3,13886,https://www.imdb.com/title/tt2358592
tt0796302,The Babysitters,The Babysitters,2007,88.0,Drama,5.6,13883,https://www.imdb.com/title/tt0796302
tt26596953,Forgotten Love,Znachor,2023,140.0,Drama,7.5,13883,https://www.imdb.com/title/tt26596953
tt0166943,Music of the Heart,Music of the Heart,1999,124.0,Drama,6.7,13873,https://www.imdb.com/title/tt0166943
tt32765621,Sipahi,Sipahi,2024,62.0,Drama,7.1,13872,https://www.imdb.com/title/tt32765621
tt0972883,Red,Red,2008,93.0,Drama,6.9,13868,https://www.imdb.com/title/tt0972883
tt13880104,Happening,L'événement,2021,100.0,Drama,7.4,13857,https://www.imdb.com/title/tt13880104
tt0448124,Snow Cake,Snow Cake,2006,112.0,Drama,7.4,13850,https://www.imdb.com/title/tt0448124
tt0938341,Tokyo Sonata,Tokyo Sonata,2008,120.0,Drama,7.6,13817,https://www.imdb.com/title/tt0938341
tt2258281,Beyond the Hills,Dupa dealuri,2012,152.0,Drama,7.5,13803,https://www.imdb.com/title/tt2258281
tt1843287,Like Someone in Love,Like Someone in Love,2012,109.0,Drama,7.0,13794,https://www.imdb.com/title/tt1843287
tt32086077,All We Imagine as Light,All We Imagine as Light,2024,118.0,Drama,7.0,13787,https://www.imdb.com/title/tt32086077
tt28184712,Parking,Parking,2023,127.0,Drama,7.8,13784,https://www.imdb.com/title/tt28184712
tt14502344,They/Them,They/Them,2022,104.0,Drama,4.0,13776,https://www.imdb.com/title/tt14502344
tt8296030,You Won't Be Alone,You Won't Be Alone,2022,108.0,Drama,6.4,13761,https://www.imdb.com/title/tt8296030
tt2639344,Love Is Strange,Love Is Strange,2014,94.0,Drama,6.7,13757,https://www.imdb.com/title/tt2639344
tt6210996,10x10,10x10,2018,88.0,Drama,5.2,13743,https://www.imdb.com/title/tt6210996
tt29929565,Opus,Opus,2025,104.0,Drama,5.7,13721,https://www.imdb.com/title/tt29929565
tt0100934,Wild Orchid,Wild Orchid,1989,105.0,Drama,4.5,13712,https://www.imdb.com/title/tt0100934
tt0245046,Charlotte Gray,Charlotte Gray,2001,121.0,Drama,6.4,13707,https://www.imdb.com/title/tt0245046
tt0964516,Fashion,Fashion,2008,167.0,Drama,6.9,13695,https://www.imdb.com/title/tt0964516
tt0430576,The Secret Life of Words,The Secret Life of Words,2005,115.0,Drama,7.4,13673,https://www.imdb.com/title/tt0430576
tt0377084,Ladies in Lavender,Ladies in Lavender,2004,104.0,Drama,7.0,13659,https://www.imdb.com/title/tt0377084
tt1331307,Dread,Dread,2009,98.0,Drama,5.6,13646,https://www.imdb.com/title/tt1331307
tt0499487,Goal! III,Goal III: Taking on the World,2009,96.0,Drama,3.2,13644,https://www.imdb.com/title/tt0499487
tt7063210,The Place,The Place,2017,105.0,Drama,7.0,13643,https://www.imdb.com/title/tt7063210
tt33549478,The Map That Leads to You,The Map That Leads to You,2025,96.0,Drama,6.2,13632,https://www.imdb.com/title/tt33549478
tt0116410,Ghosts of Mississippi,Ghosts of Mississippi,1996,130.0,Drama,6.7,13620,https://www.imdb.com/title/tt0116410
tt3729920,The Disappearance of Eleanor Rigby: Them,The Disappearance of Eleanor Rigby: Them,2014,123.0,Drama,6.3,13611,https://www.imdb.com/title/tt3729920
tt10451852,Nine Days,Nine Days,2020,124.0,Drama,6.8,13598,https://www.imdb.com/title/tt10451852
tt0466816,Hallam Foe,Hallam Foe,2007,95.0,Drama,6.9,13597,https://www.imdb.com/title/tt0466816
tt1238291,Five Minutes of Heaven,Five Minutes of Heaven,2009,89.0,Drama,6.5,13597,https://www.imdb.com/title/tt1238291
tt0120520,The Wings of the Dove,The Wings of the Dove,1997,102.0,Drama,7.1,13593,https://www.imdb.com/title/tt0120520
tt12547822,Run Rabbit Run,Run Rabbit Run,2023,100.0,Drama,5.0,13583,https://www.imdb.com/title/tt12547822
tt1068678,Veronika Decides to Die,Veronika Decides to Die,2009,103.0,Drama,6.3,13559,https://www.imdb.com/title/tt1068678
tt3799372,6 Years,6 Years,2015,79.0,Drama,5.5,13547,https://www.imdb.com/title/tt3799372
tt0117364,The Portrait of a Lady,The Portrait of a Lady,1996,144.0,Drama,6.2,13528,https://www.imdb.com/title/tt0117364
tt7076834,Satan's Slaves,Pengabdi Setan,2017,107.0,Drama,6.5,13527,https://www.imdb.com/title/tt7076834
tt11284280,Cadaver,Kadaver,2020,86.0,Drama,5.2,13526,https://www.imdb.com/title/tt11284280
tt1667321,On Chesil Beach,On Chesil Beach,2017,110.0,Drama,6.3,13460,https://www.imdb.com/title/tt1667321
tt8258502,Foe,Foe,2023,110.0,Drama,5.4,13450,https://www.imdb.com/title/tt8258502
tt16437278,The Strays,The Strays,2023,100.0,Drama,4.9,13448,https://www.imdb.com/title/tt16437278
tt1581835,Daydream Nation,Daydream Nation,2010,98.0,Drama,6.3,13415,https://www.imdb.com/title/tt1581835
tt1282139,Cars of the Revolution,Devrim Arabalari,2008,120.0,Drama,7.9,13390,https://www.imdb.com/title/tt1282139
tt1770734,Shadow Dancer,Shadow Dancer,2012,101.0,Drama,6.2,13389,https://www.imdb.com/title/tt1770734
tt0120776,One True Thing,One True Thing,1998,127.0,Drama,6.9,13368,https://www.imdb.com/title/tt0120776
tt1037218,Flashbacks of a Fool,Flashbacks of a Fool,2008,113.0,Drama,6.8,13337,https://www.imdb.com/title/tt1037218
tt20194882,Lonely Planet,Lonely Planet,2024,94.0,Drama,5.7,13332,https://www.imdb.com/title/tt20194882
tt1188113,Peacock,Peacock,2010,90.0,Drama,6.2,13332,https://www.imdb.com/title/tt1188113
tt1121977,Mother and Child,Mother and Child,2009,125.0,Drama,7.2,13314,https://www.imdb.com/title/tt1121977
tt0497986,Time,Shigan,2006,97.0,Drama,7.1,13305,https://www.imdb.com/title/tt0497986
tt15342244,Master Gardener,Master Gardener,2022,111.0,Drama,6.1,13304,https://www.imdb.com/title/tt15342244
tt1645131,Romeo & Juliet,Romeo & Juliet,2013,118.0,Drama,5.8,13304,https://www.imdb.com/title/tt1645131
tt0113703,Love Letter,Love Letter,1995,117.0,Drama,7.9,13303,https://www.imdb.com/title/tt0113703
tt0194314,Romance,Romance,1999,84.0,Drama,5.2,13290,https://www.imdb.com/title/tt0194314
tt0171685,Ratcatcher,Ratcatcher,1999,94.0,Drama,7.5,13284,https://www.imdb.com/title/tt0171685
tt28490044,Evil Does Not Exist,Aku wa sonzai shinai,2023,106.0,Drama,7.0,13238,https://www.imdb.com/title/tt28490044
tt8058874,We Summon the Darkness,We Summon the Darkness,2019,91.0,Drama,5.2,13224,https://www.imdb.com/title/tt8058874
tt2304426,The Selfish Giant,The Selfish Giant,2013,91.0,Drama,7.3,13204,https://www.imdb.com/title/tt2304426
tt5076214,Delibal,Delibal,2015,117.0,Drama,6.7,13185,https://www.imdb.com/title/tt5076214
tt21106646,The Next 365 Days,The Next 365 Days,2022,112.0,Drama,2.9,13149,https://www.imdb.com/title/tt21106646
tt26733325,Homebound,Homebound,2025,119.0,Drama,7.9,13145,https://www.imdb.com/title/tt26733325
tt0974613,The Other Man,The Other Man,2008,88.0,Drama,5.4,13144,https://www.imdb.com/title/tt0974613
tt3202202,Palm Trees in the Snow,Palmeras en la nieve,2015,163.0,Drama,7.3,13141,https://www.imdb.com/title/tt3202202
tt7058080,Angel of Mine,Angel of Mine,2019,98.0,Drama,6.4,13140,https://www.imdb.com/title/tt7058080
tt10698174,Wolf,Wolf,2021,99.0,Drama,5.1,13133,https://www.imdb.com/title/tt10698174
tt10199640,Beanpole,Dylda,2019,130.0,Drama,7.2,13128,https://www.imdb.com/title/tt10199640
tt0443496,Edmond,Edmond,2005,82.0,Drama,6.2,13114,https://www.imdb.com/title/tt0443496
tt6290798,UFO,UFO,2018,88.0,Drama,6.2,13097,https://www.imdb.com/title/tt6290798
tt2205401,Addicted,Addicted,2014,106.0,Drama,5.0,13035,https://www.imdb.com/title/tt2205401
tt9738716,The World to Come,The World to Come,2020,105.0,Drama,6.4,13031,https://www.imdb.com/title/tt9738716
tt4193394,Indignation,Indignation,2016,110.0,Drama,6.7,13016,https://www.imdb.com/title/tt4193394
tt2091478,Air,Air,2015,95.0,Drama,5.1,13000,https://www.imdb.com/title/tt2091478
tt21979910,The Passenger,The Passenger,2023,94.0,Drama,6.4,12989,https://www.imdb.com/title/tt21979910
tt1270842,Norwegian Wood,Noruwei no mori,2010,133.0,Drama,6.3,12986,https://www.imdb.com/title/tt1270842
tt3263614,"Kumiko, The Treasure Hunter","Kumiko, the Treasure Hunter",2014,105.0,Drama,6.6,12979,https://www.imdb.com/title/tt3263614
tt1291566,The Vanishing of Sidney Hall,Sidney Hall,2017,119.0,Drama,6.8,12968,https://www.imdb.com/title/tt1291566
tt0112288,The Addiction,The Addiction,1995,82.0,Drama,6.5,12967,https://www.imdb.com/title/tt0112288
tt15364972,Sanctuary,Sanctuary,2022,96.0,Drama,6.2,12963,https://www.imdb.com/title/tt15364972
tt0792965,Hunting and Gathering,"Ensemble, c'est tout",2007,97.0,Drama,6.7,12961,https://www.imdb.com/title/tt0792965
tt5310090,Irudhi Suttru,Irudhi Suttru,2016,109.0,Drama,7.6,12952,https://www.imdb.com/title/tt5310090
tt0107630,My Life,My Life,1993,117.0,Drama,6.8,12942,https://www.imdb.com/title/tt0107630
tt0119080,Eve's Bayou,Eve's Bayou,1997,108.0,Drama,7.2,12874,https://www.imdb.com/title/tt0119080
tt0427582,The Method,El método,2005,115.0,Drama,7.1,12869,https://www.imdb.com/title/tt0427582
tt0114671,Land and Freedom,Land and Freedom,1995,109.0,Drama,7.5,12851,https://www.imdb.com/title/tt0114671
tt7638344,Dhadak,Dhadak,2018,138.0,Drama,4.7,12848,https://www.imdb.com/title/tt7638344
tt13429362,In the Earth,In the Earth,2021,107.0,Drama,5.1,12834,https://www.imdb.com/title/tt13429362
tt15944428,Ghoomer,Ghoomer,2023,135.0,Drama,7.5,12827,https://www.imdb.com/title/tt15944428
tt6675244,Transit,Transit,2018,101.0,Drama,6.9,12824,https://www.imdb.com/title/tt6675244
tt1757746,Extracted,Extracted,2012,89.0,Drama,6.4,12810,https://www.imdb.com/title/tt1757746
tt14060232,Infinite Storm,Infinite Storm,2022,97.0,Drama,5.3,12810,https://www.imdb.com/title/tt14060232
tt0088915,A Chorus Line,A Chorus Line,1985,118.0,Drama,6.2,12807,https://www.imdb.com/title/tt0088915
tt1525890,The Caller,The Caller,2011,92.0,Drama,6.0,12804,https://www.imdb.com/title/tt1525890
tt15680228,Bheed,Bheed,2023,124.0,Drama,6.5,12803,https://www.imdb.com/title/tt15680228
tt10895556,Rashmi Rocket,Rashmi Rocket,2021,129.0,Drama,7.1,12793,https://www.imdb.com/title/tt10895556
tt1859522,Kiss Me,Kyss mig,2011,105.0,Drama,6.8,12787,https://www.imdb.com/title/tt1859522
tt8399288,Memoria,Memoria,2021,136.0,Drama,6.4,12773,https://www.imdb.com/title/tt8399288
tt2436682,The Duel,The Duel,2016,110.0,Drama,5.8,12758,https://www.imdb.com/title/tt2436682
tt12592252,Songbird,Songbird,2020,84.0,Drama,4.8,12749,https://www.imdb.com/title/tt12592252
tt2070862,Temptation: Confessions of a Marriage Counselor,Temptation: Confessions of a Marriage Counselor,2013,111.0,Drama,5.0,12740,https://www.imdb.com/title/tt2070862
tt1544608,Voice from the Stone,Voice from the Stone,2017,94.0,Drama,5.2,12712,https://www.imdb.com/title/tt1544608
tt0465436,December Boys,December Boys,2007,105.0,Drama,6.5,12697,https://www.imdb.com/title/tt0465436
tt0379976,Savage Grace,Savage Grace,2007,97.0,Drama,5.7,12695,https://www.imdb.com/title/tt0379976
tt28277817,Bird,Bird,2024,119.0,Drama,7.0,12694,https://www.imdb.com/title/tt28277817
tt0357110,The Ballad of Jack and Rose,The Ballad of Jack and Rose,2005,112.0,Drama,6.5,12688,https://www.imdb.com/title/tt0357110
tt5752192,Meander,Méandre,2020,90.0,Drama,5.4,12675,https://www.imdb.com/title/tt5752192
tt0093713,Pelle the Conqueror,Pelle erobreren,1987,157.0,Drama,7.7,12657,https://www.imdb.com/title/tt0093713
tt4375438,The Club,El club,2015,98.0,Drama,7.2,12631,https://www.imdb.com/title/tt4375438
tt0099091,Bad Influence,Bad Influence,1990,99.0,Drama,6.3,12610,https://www.imdb.com/title/tt0099091
tt2292959,The Canyons,The Canyons,2013,99.0,Drama,3.8,12602,https://www.imdb.com/title/tt2292959
tt1555093,The Seasoning House,The Seasoning House,2012,90.0,Drama,6.1,12554,https://www.imdb.com/title/tt1555093
tt0082736,Mephisto,Mephisto,1981,146.0,Drama,7.7,12551,https://www.imdb.com/title/tt0082736
tt0365265,Ginger Snaps Back: The Beginning,Ginger Snaps Back: The Beginning,2004,94.0,Drama,5.8,12526,https://www.imdb.com/title/tt0365265
tt1181614,Wuthering Heights,Wuthering Heights,2011,129.0,Drama,6.0,12507,https://www.imdb.com/title/tt1181614
tt1124052,City of Life and Death,Nanjing! Nanjing!,2009,133.0,Drama,7.7,12469,https://www.imdb.com/title/tt1124052
tt2582498,Sweet Virginia,Sweet Virginia,2017,93.0,Drama,6.2,12468,https://www.imdb.com/title/tt2582498
tt2251281,Dark Was the Night,Dark Was the Night,2014,99.0,Drama,5.6,12457,https://www.imdb.com/title/tt2251281
tt5119116,Pyewacket,Pyewacket,2017,88.0,Drama,5.8,12454,https://www.imdb.com/title/tt5119116
tt0247613,Peppermint Candy,Bakhasatang,1999,129.0,Drama,7.6,12451,https://www.imdb.com/title/tt0247613
tt0300214,Morvern Callar,Morvern Callar,2002,97.0,Drama,6.8,12429,https://www.imdb.com/title/tt0300214
tt0386342,Brothers,Brødre,2004,117.0,Drama,7.5,12414,https://www.imdb.com/title/tt0386342
tt8262802,The Holiday Calendar,The Holiday Calendar,2018,95.0,Drama,5.7,12409,https://www.imdb.com/title/tt8262802
tt1322385,Submarino,Submarino,2010,105.0,Drama,7.5,12401,https://www.imdb.com/title/tt1322385
tt0420901,Shooting Dogs,Shooting Dogs,2005,115.0,Drama,7.6,12398,https://www.imdb.com/title/tt0420901
tt3780500,Journey's End,Journey's End,2017,107.0,Drama,6.7,12395,https://www.imdb.com/title/tt3780500
tt0423169,Sherrybaby,Sherrybaby,2006,96.0,Drama,6.6,12366,https://www.imdb.com/title/tt0423169
tt3517870,Mine 9,Mine 9,2019,83.0,Drama,6.0,12341,https://www.imdb.com/title/tt3517870
tt0787523,Towelhead,Nothing Is Private,2007,124.0,Drama,6.9,12323,https://www.imdb.com/title/tt0787523
tt1483831,Lebanon,Lebanon,2009,93.0,Drama,6.9,12314,https://www.imdb.com/title/tt1483831
tt0099731,The Handmaid's Tale,The Handmaid's Tale,1990,108.0,Drama,6.0,12292,https://www.imdb.com/title/tt0099731
tt0324197,Time of the Wolf,Le temps du loup,2003,114.0,Drama,6.4,12284,https://www.imdb.com/title/tt0324197
tt4370784,The Innocents,Les innocentes,2016,115.0,Drama,7.3,12264,https://www.imdb.com/title/tt4370784
tt0084549,Blind Chance,Przypadek,1987,114.0,Drama,7.7,12244,https://www.imdb.com/title/tt0084549
tt0286261,All or Nothing,All or Nothing,2002,128.0,Drama,7.5,12240,https://www.imdb.com/title/tt0286261
tt21272942,I Was a Stranger,I Was a Stranger,2024,103.0,Drama,8.3,12232,https://www.imdb.com/title/tt21272942
tt1111890,Diary of a Nymphomaniac,Diario de una ninfómana,2008,101.0,Drama,5.6,12212,https://www.imdb.com/title/tt1111890
tt0456470,The Bow,Hwal,2005,90.0,Drama,7.1,12212,https://www.imdb.com/title/tt0456470
tt0120070,Savior,Savior,1998,103.0,Drama,7.2,12186,https://www.imdb.com/title/tt0120070
tt8851148,The In Between,The In Between,2022,115.0,Drama,5.9,12182,https://www.imdb.com/title/tt8851148
tt0352343,Facing Windows,La finestra di fronte,2003,102.0,Drama,7.2,12181,https://www.imdb.com/title/tt0352343
tt2315582,Una,Una,2016,94.0,Drama,6.2,12174,https://www.imdb.com/title/tt2315582
tt2115295,Ginger & Rosa,Ginger & Rosa,2012,90.0,Drama,6.2,12170,https://www.imdb.com/title/tt2115295
tt7851428,First Signal,First Signal,2021,102.0,Drama,3.3,12166,https://www.imdb.com/title/tt7851428
tt1854513,Snow White,Blancanieves,2012,104.0,Drama,7.5,12145,https://www.imdb.com/title/tt1854513
tt14407336,The Beast,La bête,2023,146.0,Drama,6.4,12144,https://www.imdb.com/title/tt14407336
tt0093036,Flowers in the Attic,Flowers in the Attic,1987,93.0,Drama,5.8,12138,https://www.imdb.com/title/tt0093036
tt0367913,Ju-On: The Grudge 2,Ju-on 2,2003,92.0,Drama,6.3,12131,https://www.imdb.com/title/tt0367913
tt0127311,Somersault in a Coffin,Tabutta Rövasata,1996,76.0,Drama,7.6,12118,https://www.imdb.com/title/tt0127311
tt0252480,The Grey Zone,The Grey Zone,2001,108.0,Drama,7.0,12111,https://www.imdb.com/title/tt0252480
tt5616176,2 Hearts,2 Hearts,2020,101.0,Drama,6.3,12108,https://www.imdb.com/title/tt5616176
tt5910280,Tunnel,Teo-neol,2016,126.0,Drama,6.8,12102,https://www.imdb.com/title/tt5910280
tt0494290,Vivah,Vivah,2006,160.0,Drama,6.7,12092,https://www.imdb.com/title/tt0494290
tt15334488,After Everything,After Everything,2023,93.0,Drama,4.8,12086,https://www.imdb.com/title/tt15334488
tt33307144,Court - State Vs. A Nobody,Court: State vs. A Nobody,2025,155.0,Drama,7.9,12083,https://www.imdb.com/title/tt33307144
tt1961675,Inside,Yeralti,2012,107.0,Drama,7.1,12079,https://www.imdb.com/title/tt1961675
tt6081670,Possum,Possum,2018,85.0,Drama,5.8,12057,https://www.imdb.com/title/tt6081670
tt0494834,Silk,Silk,2007,107.0,Drama,5.8,12055,https://www.imdb.com/title/tt0494834
tt0141974,The War Zone,The War Zone,1999,98.0,Drama,7.2,12017,https://www.imdb.com/title/tt0141974
tt0952682,Shotgun Stories,Shotgun Stories,2007,92.0,Drama,7.1,12000,https://www.imdb.com/title/tt0952682
tt0240913,Under the Sand,Sous le sable,2000,92.0,Drama,7.0,11991,https://www.imdb.com/title/tt0240913
tt0997246,The Song of Sparrows,Avaze gonjeshk-ha,2008,96.0,Drama,7.9,11981,https://www.imdb.com/title/tt0997246
tt0210075,Girlfight,Girlfight,2000,110.0,Drama,6.7,11963,https://www.imdb.com/title/tt0210075
tt6598238,Life in a Year,Life in a Year,2020,107.0,Drama,6.3,11957,https://www.imdb.com/title/tt6598238
tt3862750,The Perfect Guy,The Perfect Guy,2015,100.0,Drama,5.6,11954,https://www.imdb.com/title/tt3862750
tt5215088,A.I. Rising,A.I. Rising,2018,85.0,Drama,4.9,11945,https://www.imdb.com/title/tt5215088
tt1447972,StreetDance 3D,StreetDance 3D,2010,98.0,Drama,5.8,11941,https://www.imdb.com/title/tt1447972
tt15416342,The Bengal Files,The Bengal Files,2025,200.0,Drama,7.0,11936,https://www.imdb.com/title/tt15416342
tt0804507,Mother of Tears,La terza madre,2007,102.0,Drama,5.0,11899,https://www.imdb.com/title/tt0804507
tt3148348,Let Us Prey,Let Us Prey,2014,92.0,Drama,5.8,11898,https://www.imdb.com/title/tt3148348
tt2012011,Scenic Route,Scenic Route,2013,82.0,Drama,6.4,11898,https://www.imdb.com/title/tt2012011
tt0091830,The Green Ray,Le rayon vert,1986,99.0,Drama,7.6,11897,https://www.imdb.com/title/tt0091830
tt3836512,Ratter,Ratter,2015,80.0,Drama,4.8,11894,https://www.imdb.com/title/tt3836512
tt2461520,Man Down,Man Down,2015,90.0,Drama,6.0,11882,https://www.imdb.com/title/tt2461520
tt10023286,The Humans,The Humans,2021,108.0,Drama,6.1,11876,https://www.imdb.com/title/tt10023286
tt0268690,13 Conversations About One Thing,Thirteen Conversations About One Thing,2001,104.0,Drama,7.0,11875,https://www.imdb.com/title/tt0268690
tt3153634,Hope,So-won,2013,122.0,Drama,8.2,11868,https://www.imdb.com/title/tt3153634
tt0095936,Qayamat Se Qayamat Tak,Qayamat Se Qayamat Tak,1988,162.0,Drama,7.4,11865,https://www.imdb.com/title/tt0095936
tt31598703,Tanvi: The Great,Tanvi: The Great,2025,150.0,Drama,6.9,11863,https://www.imdb.com/title/tt31598703
tt0411267,The Dark,The Dark,2005,93.0,Drama,5.3,11863,https://www.imdb.com/title/tt0411267
tt0111845,Through the Olive Trees,Zire darakhatan zeyton,1994,103.0,Drama,7.7,11847,https://www.imdb.com/title/tt0111845
tt10131024,Shut In,Shut In,2022,89.0,Drama,5.7,11839,https://www.imdb.com/title/tt10131024
tt3696180,The Forgiven,The Forgiven,2021,117.0,Drama,6.1,11827,https://www.imdb.com/title/tt3696180
tt0886539,Luck by Chance,Luck by Chance,2009,156.0,Drama,7.1,11827,https://www.imdb.com/title/tt0886539
tt9026184,Girl on the Third Floor,Girl on the Third Floor,2019,93.0,Drama,4.7,11814,https://www.imdb.com/title/tt9026184
tt0401815,Tamara,Tamara,2005,98.0,Drama,5.1,11802,https://www.imdb.com/title/tt0401815
tt3078242,Miss Violence,Miss Violence,2013,98.0,Drama,7.0,11800,https://www.imdb.com/title/tt3078242
tt0160484,Lost Souls,Lost Souls,2000,97.0,Drama,4.8,11794,https://www.imdb.com/title/tt0160484
tt2364975,We Are the Best!,Vi är bäst!,2013,102.0,Drama,7.1,11785,https://www.imdb.com/title/tt2364975
tt3142872,A Small September Affair,Bi Küçük Eylül Meselesi,2014,106.0,Drama,7.1,11778,https://www.imdb.com/title/tt3142872
tt2049543,Synchronicity,Synchronicity,2015,101.0,Drama,5.4,11757,https://www.imdb.com/title/tt2049543
tt0110889,Priest,Priest,1994,98.0,Drama,7.1,11757,https://www.imdb.com/title/tt0110889
tt0107468,M. Butterfly,M. Butterfly,1993,101.0,Drama,6.7,11753,https://www.imdb.com/title/tt0107468
tt0089276,The Official Story,La historia oficial,1985,112.0,Drama,7.7,11752,https://www.imdb.com/title/tt0089276
tt0485241,"Don't Worry, I'm Fine","Je vais bien, ne t'en fais pas",2006,92.0,Drama,7.3,11746,https://www.imdb.com/title/tt0485241
tt0383534,Noel,Noel,2004,96.0,Drama,6.1,11745,https://www.imdb.com/title/tt0383534
tt24870072,Locked In,Locked In,2023,96.0,Drama,5.1,11734,https://www.imdb.com/title/tt24870072
tt0104507,Indochine,Indochine,1992,160.0,Drama,7.0,11734,https://www.imdb.com/title/tt0104507
tt0116722,Jude,Jude,1996,123.0,Drama,6.9,11733,https://www.imdb.com/title/tt0116722
tt1347521,I Saw the Sun,Günesi Gördüm,2009,114.0,Drama,6.6,11731,https://www.imdb.com/title/tt1347521
tt11242218,Books of Blood,Books of Blood,2020,107.0,Drama,5.6,11728,https://www.imdb.com/title/tt11242218
tt15257644,Mili,Mili,2022,127.0,Drama,6.7,11727,https://www.imdb.com/title/tt15257644
tt0090270,Vision Quest,Vision Quest,1985,107.0,Drama,6.7,11705,https://www.imdb.com/title/tt0090270
tt8745960,Daniel Isn't Real,Daniel Isn't Real,2019,100.0,Drama,6.0,11700,https://www.imdb.com/title/tt8745960
tt0468094,The Road to Guantanamo,The Road to Guantanamo,2006,95.0,Drama,7.4,11697,https://www.imdb.com/title/tt0468094
tt4126438,The Ones Below,The Ones Below,2015,87.0,Drama,6.1,11694,https://www.imdb.com/title/tt4126438
tt13276352,Toscana,Toscana,2022,90.0,Drama,5.7,11690,https://www.imdb.com/title/tt13276352
tt0906734,The Broken,The Broken,2008,93.0,Drama,5.4,11684,https://www.imdb.com/title/tt0906734
tt4072326,Ali and Nino,Ali and Nino,2016,100.0,Drama,6.8,11683,https://www.imdb.com/title/tt4072326
tt0418460,Aitraaz,Aitraaz,2004,160.0,Drama,6.6,11658,https://www.imdb.com/title/tt0418460
tt5770864,The Man from Earth: Holocene,The Man from Earth: Holocene,2017,98.0,Drama,5.2,11656,https://www.imdb.com/title/tt5770864
tt0315543,Open Hearts,Elsker dig for evigt,2002,113.0,Drama,7.5,11652,https://www.imdb.com/title/tt0315543
tt13235822,Umma,Umma,2022,83.0,Drama,4.7,11646,https://www.imdb.com/title/tt13235822
tt12800524,Encounter,Encounter,2021,108.0,Drama,5.9,11629,https://www.imdb.com/title/tt12800524
tt0084899,White Dog,White Dog,1982,90.0,Drama,7.0,11610,https://www.imdb.com/title/tt0084899
tt10648714,Chernobyl: Abyss,Chernobyl,2021,136.0,Drama,5.2,11607,https://www.imdb.com/title/tt10648714
tt0320193,Oasis,Oasiseu,2002,133.0,Drama,7.8,11593,https://www.imdb.com/title/tt0320193
tt0139362,High Art,High Art,1998,101.0,Drama,6.6,11589,https://www.imdb.com/title/tt0139362
tt2364897,The Disappointments Room,The Disappointments Room,2016,91.0,Drama,4.0,11569,https://www.imdb.com/title/tt2364897
tt0105682,A Heart in Winter,Un coeur en hiver,1992,105.0,Drama,7.5,11560,https://www.imdb.com/title/tt0105682
